row_index,baseline_small_cluster,same_cluster_knn_purity,silhouette
465,0,1.0,0.4887502530445509
466,0,1.0,0.521531848685549
467,0,1.0,0.7139691036795033
468,0,1.0,0.7606549658050595
469,0,1.0,0.6708854168452543
470,0,1.0,0.6731907646909782
471,0,1.0,0.55306995453894
472,0,1.0,0.7109329578030159
473,0,1.0,0.6234374186260874
474,0,1.0,0.7801063337691334
475,0,1.0,0.7643094308882405
476,0,1.0,0.607810969745283
477,1,0.4,-0.335614301258068
478,0,1.0,0.7816007002465635
479,0,1.0,0.7677415756513536
480,0,1.0,0.7708070781399929
481,0,1.0,0.4083415615511301
482,0,1.0,0.7637741268503961
483,0,1.0,0.7330779016277316
484,0,1.0,0.7686047099593403
485,0,1.0,0.7097834804867271
486,0,1.0,0.704894467758
487,0,1.0,0.6861681751756501
488,0,1.0,0.6946354166435404
489,0,0.9,0.4466698232847161
490,0,1.0,0.7713062294704347
491,0,1.0,0.7598807402262213
492,0,1.0,0.6974524606120297
493,0,1.0,0.690872621743878
494,0,1.0,0.7155424551849066
495,0,1.0,0.7223921157267308
496,0,1.0,0.6487025462862953
497,0,1.0,0.7055580648223171
498,0,1.0,0.7691304861180962
499,0,1.0,0.7621788126924263
500,0,1.0,0.6496730594668407
501,0,1.0,0.720465093756341
502,0,1.0,0.7283575641070612
503,0,1.0,0.5133704932761249
504,0,1.0,0.7083769589697726
505,0,1.0,0.690091034567344
506,0,1.0,0.7392494737749357
507,0,1.0,0.712601898173184
508,0,1.0,0.7027368195101333
509,0,1.0,0.6183470850331187
510,0,1.0,0.7424914859831355
511,0,1.0,0.7790624489522204
512,0,1.0,0.7612424982410786
513,0,1.0,0.7204590933504184
514,0,1.0,0.7627424146265449
515,0,1.0,0.7551171663742254
516,0,1.0,0.7591892574050123
517,0,1.0,0.7577188548950945
518,0,1.0,0.7639600167942507
519,0,1.0,0.7454546145741724
520,0,1.0,0.7019283928095931
521,0,1.0,0.7647880475456758
522,0,1.0,0.765351516343808
523,1,0.8,-0.10951590983532797
524,0,1.0,0.7094833973272738
