method,n_row_clusters,n_column_clusters,n_blocks,seed,model_id,row_cluster,column_cluster,n_rows,n_features,volume,n_binary_features,n_numeric_features,binary_feature_fraction,n_sparse_features,sparse_feature_fraction,block_mean,block_std,block_zero_fraction,block_nonzero_fraction,block_h_score,column_cluster_global_mean,mean_contrast_to_column_cluster,absolute_mean_contrast,standardized_mean_contrast,column_cluster_global_zero_fraction,zero_fraction_contrast_to_column_cluster,binary_n_values,binary_mean,binary_std,binary_zero_fraction,binary_one_fraction,numeric_n_values,numeric_mean,numeric_std,numeric_zero_fraction
bistochastic,2,5,10,42,bistochastic_r2_c5_seed42,1,0,1056,975,1029600,372,603,0.38153846153846155,626,0.642051282051282,0.05022538243871504,0.18133323799724135,0.8316812354312354,0.1683187645687646,0.027877604414800198,0.02093210464059225,0.029293277798122793,0.029293277798122793,0.27479065258662794,0.8963481874918825,-0.0646669520606471,392832,0.07782970837406321,0.26790342451799953,0.9221702916259368,0.07782970837406321,636768,0.03319584803083855,0.09016373473097493,0.7758571410623649
bistochastic,2,5,10,42,bistochastic_r2_c5_seed42,1,1,1056,105,110880,84,21,0.8,0,0.0,0.46747148797078825,0.4538997171724027,0.43836580086580085,0.5616341991341991,0.16793124512249816,0.40564476444718484,0.06182672352360341,0.06182672352360341,0.1385459001000113,0.4955275418618527,-0.05716174099605187,88704,0.4572736291486291,0.49817111240403245,0.5427263708513709,0.4572736291486291,22176,0.5082629232594246,0.18800800732765974,0.020923520923520924
bistochastic,2,5,10,42,bistochastic_r2_c5_seed42,1,2,1056,45,47520,24,21,0.5333333333333333,0,0.0,0.7009889507972854,0.3637595262647192,0.1773989898989899,0.8226010101010102,0.09131033285433952,0.7085836623162771,-0.007594711518991715,0.007594711518991715,-0.021140461147630615,0.1689208803578305,0.008478109541159379,25344,0.6700994318181818,0.4701767575020395,0.3299005681818182,0.6700994318181818,22176,0.7362912582019752,0.16900057415168315,0.0031114718614718615
bistochastic,2,5,10,42,bistochastic_r2_c5_seed42,1,3,1056,215,227040,214,1,0.9953488372093023,0,0.0,0.3817475799991632,0.4856212996413448,0.6179880197322057,0.38201198026779426,0.20750226406120467,0.11039692729693168,0.2713506527022315,0.2713506527022315,0.8663071197050634,0.8894694748067182,-0.2714814550745125,225984,0.3824385797224582,0.4859828314481152,0.6175614202775418,0.3824385797224582,1056,0.23387363921401516,0.3724087578138776,0.709280303030303
bistochastic,2,5,10,42,bistochastic_r2_c5_seed42,1,4,1056,183,193248,134,49,0.73224043715847,0,0.0,0.2759765703211314,0.40656018252355486,0.5505412733896341,0.4494587266103659,0.15061380075377592,0.20158572079121195,0.07439084952991942,0.07439084952991942,0.20558987930236766,0.6316989422128598,-0.08115766882322573,141504,0.30245788104929894,0.45932244800408684,0.6975421189507011,0.30245788104929894,51744,0.2035582920032854,0.18218675336464848,0.14853896103896103
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,0,0,2695,942,2538690,340,602,0.3609341825902335,618,0.6560509554140127,0.009765117147471334,0.05034601368298537,0.9186139308068334,0.0813860691931666,0.002167816274255096,0.019782065528155264,-0.01001694838068393,0.01001694838068393,-0.10022142712173662,0.8944802263628496,0.024133704443983772,916300,0.001244134017243261,0.035250335428055134,0.9987558659827568,0.001244134017243261,1622390,0.01457763253663669,0.05657146488261477,0.8733510438303984
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,0,1,2695,100,269500,77,23,0.77,0,0.0,0.39776970620824487,0.4372749723418607,0.4876400742115028,0.5123599257884972,0.16739073169917795,0.42185226255818975,-0.024082556349944884,0.024082556349944884,-0.054499522191241274,0.466118368435084,0.02152170577641882,207515,0.3804688817675831,0.4855021233466523,0.6195311182324169,0.3804688817675831,61985,0.45568985759654757,0.1945882497878679,0.04609179640235541
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,0,2,2695,52,140140,52,0,1.0,0,0.0,0.010218353075495932,0.1005680781158735,0.9897816469245041,0.0102183530754959,0.008160510308668274,0.18093636568709884,-0.1707180126116029,0.1707180126116029,-0.44346320653439686,0.8190636343129012,0.1707180126116029,140140,0.010218353075495932,0.1005680781158735,0.9897816469245041,0.010218353075495932,0,,,
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,0,3,2695,41,110495,22,19,0.5365853658536586,0,0.0,0.7265978427151635,0.35359106833700044,0.1602877958278655,0.8397122041721345,0.09924924273644542,0.7213804078030899,0.005217434912073604,0.005217434912073604,0.01463065557424144,0.16432040886657867,-0.004032613038713162,59290,0.7112666554224996,0.4531736977215147,0.28873334457750044,0.7112666554224996,51205,0.7443497437908799,0.17724100669677775,0.011561370959867201
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,0,4,2695,173,466235,126,47,0.7283236994219653,0,0.0,0.18591263240408806,0.34969920109743585,0.6482417664911472,0.3517582335088528,0.11037069397689242,0.21226592059381932,-0.02635328818973126,0.02635328818973126,-0.07134954896109501,0.6192614532078536,0.028980313283293535,339570,0.19477280089524987,0.396025702356134,0.8052271991047502,0.19477280089524987,126665,0.16215984027884578,0.16999996471166587,0.2273872024631903
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,0,5,2695,215,579425,211,4,0.9813953488372092,8,0.037209302325581395,0.010500477962153858,0.09813559766155845,0.9847521249514605,0.015247875048539528,0.008679270276487407,0.08830729947752847,-0.0778068215153746,0.0778068215153746,-0.2760951934052026,0.9057454446256192,0.07900668032584124,568645,0.009496258649948562,0.0969849458503836,0.9905037413500515,0.009496258649948562,10780,0.0634730466809833,0.13643502198240184,0.6813543599257885
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,1,0,1056,942,994752,340,602,0.3609341825902335,618,0.6560509554140127,0.04534615254135905,0.16764726918325254,0.8328890014797659,0.16711099852023414,0.023628597684036887,0.019782065528155264,0.025564087013203785,0.025564087013203785,0.2557734338002654,0.8944802263628496,-0.06159122488308377,359040,0.06737689393939394,0.25067358876130846,0.932623106060606,0.06737689393939394,635712,0.03290354112054201,0.08978190920232162,0.7765607696566998
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,1,1,1056,100,105600,77,23,0.77,0,0.0,0.4833129532429451,0.44760506268855343,0.4111931818181818,0.5888068181818182,0.16199780580288053,0.42185226255818975,0.06146069068475535,0.06146069068475535,0.13908732225889742,0.466118368435084,-0.054925186616902155,81312,0.47168929555293193,0.49919786058607135,0.5283107044470681,0.47168929555293193,24288,0.5222269376834239,0.18667713606042227,0.019104084321475624
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,1,2,1056,52,54912,52,0,1.0,0,0.0,0.6166229603729604,0.48620889041012705,0.3833770396270396,0.6166229603729604,0.21027969820583456,0.18093636568709884,0.4356865946858616,0.4356865946858616,1.1317550583429918,0.8190636343129012,-0.4356865946858616,54912,0.6166229603729604,0.48620889041012705,0.3833770396270396,0.6166229603729604,0,,,
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,1,3,1056,41,43296,22,19,0.5365853658536586,0,0.0,0.7080650791212353,0.3638614617990973,0.1746119733924612,0.8253880266075388,0.08954481626761178,0.7213804078030899,-0.013315328681854588,0.013315328681854588,-0.03733865224676223,0.16432040886657867,0.010291564525882535,23232,0.6775568181818182,0.4674115705854411,0.3224431818181818,0.6775568181818182,20064,0.7433904338931917,0.174355459504392,0.003438995215311005
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,1,4,1056,173,182688,126,47,0.7283236994219653,0,0.0,0.2795217081613625,0.40767211122093827,0.5453012786827816,0.45469872131721845,0.1513828864219256,0.21226592059381932,0.06725578756754319,0.06725578756754319,0.18208999474446086,0.6192614532078536,-0.07396017452507209,133056,0.307141354016354,0.46130851137753215,0.692858645983646,0.307141354016354,49632,0.2054775511884067,0.18362236472525226,0.14972195357833656
bistochastic,2,6,12,42,bistochastic_r2_c6_seed42,1,5,1056,215,227040,211,4,0.9813953488372092,8,0.037209302325581395,0.2868767918865574,0.4501561173720896,0.7041138125440451,0.29588618745595485,0.192188465905406,0.08830729947752847,0.19856949240902894,0.19856949240902894,0.7046179415028608,0.9057454446256192,-0.20163163208157409,222816,0.28871355737469484,0.4531644725292834,0.7112864426253052,0.28871355737469484,4224,0.1899874123873106,0.22299418633901075,0.32575757575757575
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,0,0,2695,940,2533300,339,601,0.3606382978723404,618,0.6574468085106383,0.009570729602346346,0.049103451654590055,0.9194663087672206,0.08053369123277943,0.002063075194228836,0.019579625024900592,-0.010008895422554245,0.010008895422554245,-0.1007696016082298,0.8952846616788714,0.024181647088349134,913605,0.0009402312815713574,0.03064877235238815,0.9990597687184286,0.0009402312815713574,1619695,0.014438847623548877,0.056352643565867916,0.8745708296932447
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,0,1,2695,88,237160,70,18,0.7954545454545454,0,0.0,0.3781701334294611,0.43805009459011474,0.501252319109462,0.498747680890538,0.17814990218746632,0.3658249920345968,0.012345141394864312,0.012345141394864312,0.02840300415489095,0.5130874191124791,-0.01183510000301713,188650,0.37637423800689107,0.48447566602629616,0.6236257619931089,0.37637423800689107,48510,0.3851541711839002,0.15896596345271757,0.025355596784168214
