method,n_row_clusters,n_column_clusters,n_blocks,seed,model_id,block_r2,weighted_h_score,within_block_sse,total_sst,block_mean_range,block_zero_fraction_range,row_cluster_entropy,smallest_row_cluster,largest_row_cluster,smallest_row_cluster_fraction,largest_row_cluster_fraction,column_cluster_entropy,smallest_column_cluster,largest_column_cluster,smallest_column_cluster_fraction,largest_column_cluster_fraction,feature_type_nmi,sparse_flag_nmi,feature_zero_fraction_eta2,activity_chi2,activity_chi2_p_value,activity_chi2_dof,activity_cramers_v,activity_nmi,minimum_expected_frequency,fit_warning_count,fit_warnings,status,error
scale,4,8,32,42,scale_r4_c8_seed42,0.3397106859367457,0.03836715589351465,290590.89793793735,440096.32103496284,0.7385483352334181,0.7825746965452848,0.8776366244292809,173,1428,0.04612103439082911,0.38069848040522525,0.7349187299676239,27,726,0.01772816808929744,0.4766907419566645,0.4554736528320087,0.2878497719468002,0.3535025192837921,42.16127825209656,3.7080771126852318e-09,3,0.1060189143400349,0.0059197394330650355,79.18981604905359,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,4,8,32,7,scale_r4_c8_seed7,0.34579505417810985,0.03835556311965195,287913.189859091,440096.32103496284,0.7422900406325821,0.7825746965452848,0.8776366244292809,173,1428,0.04612103439082911,0.38069848040522525,0.7382944506077467,27,722,0.01772816808929744,0.47406434668417596,0.45969231171173125,0.2882501458580722,0.35523788414425295,42.16127825209656,3.7080771126852318e-09,3,0.1060189143400349,0.0059197394330650355,79.18981604905359,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,4,8,32,99,scale_r4_c8_seed99,0.3437933755952344,0.03835157977123456,288794.121239309,440096.32103496284,0.7206253023397917,0.7825746965452848,0.8776366244292809,173,1428,0.04612103439082911,0.38069848040522525,0.7382699621019524,31,724,0.020354563361785948,0.47537754432042023,0.4568585577867809,0.2851197532860789,0.35532267854298927,42.16127825209656,3.7080771126852318e-09,3,0.1060189143400349,0.0059197394330650355,79.18981604905359,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,3,15,42,scale_r5_c3_seed42,0.1369792779950857,0.03927696890848397,379812.24473130016,440096.32103496284,0.5035314933666786,0.5035314933666786,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.5997276250367078,93,1186,0.06106369008535785,0.7787261982928431,0.23903725275961513,0.20756848962048768,0.02597103518872137,42.55267260137255,1.2812925919834208e-08,4,0.10650987841156431,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,3,15,7,scale_r5_c3_seed7,0.1375401509478691,0.039274144554012624,379565.4066082122,440096.32103496284,0.4899390009014583,0.48993900090145837,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.6077907771359561,99,1181,0.06500328299409061,0.7754432042022325,0.24175840528257964,0.20987636071499474,0.02557289757263686,42.55267260137255,1.2812925919834208e-08,4,0.10650987841156431,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,3,15,99,scale_r5_c3_seed99,0.1369792779950857,0.03927696890848397,379812.24473130016,440096.32103496284,0.5035314933666786,0.5035314933666786,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.5997276250367078,93,1186,0.06106369008535785,0.7787261982928431,0.23903725275961513,0.20756848962048768,0.02597103518872137,42.55267260137256,1.281292591983416e-08,4,0.10650987841156433,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,4,20,42,scale_r5_c4_seed42,0.30127855208223286,0.039047493699778266,307504.73865683173,440096.32103496284,0.5179688866352574,0.6889870627713948,0.7658896956246377,31,1535,0.008264462809917356,0.4092242068781658,0.622814684375275,88,1105,0.05778069599474721,0.7255416940249507,0.19742399548076114,0.23466094126573572,0.28732326816672477,45.005464009951396,3.965573566073956e-09,4,0.10953655797941607,0.006273060348884013,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,4,20,7,scale_r5_c4_seed7,0.3021350106180444,0.03904923563559431,307127.81440610206,440096.32103496284,0.5169221069759552,0.6919213086753784,0.7658431713374716,31,1536,0.008264462809917356,0.40949080245267927,0.6239360554547781,88,1104,0.05778069599474721,0.7248850952068286,0.1968977987134142,0.23513668467323343,0.2935344867946466,45.41449827929457,3.260229427846883e-09,4,0.1100331961728333,0.006330005547234175,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,4,20,99,scale_r5_c4_seed99,0.3022100237153976,0.03904769306417751,307094.8014179275,440096.32103496284,0.5166702532448633,0.6920331770295562,0.7659819921224917,31,1533,0.008264462809917356,0.4086910157291389,0.6239360554547781,88,1104,0.05778069599474721,0.7248850952068286,0.1968977987134142,0.23513668467323343,0.2935344867946466,44.96235751812311,4.048256417691564e-09,4,0.10948408804033469,0.006266566249590214,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,5,25,42,scale_r5_c5_seed42,0.2911329546797822,0.038990522510539284,311969.77874835214,440096.32103496284,0.5656759988204509,0.7317926794979935,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7924228397425971,81,791,0.05318450426789232,0.5193696651346028,0.4286613232072698,0.3054270302980756,0.32593187534617335,42.55267260137255,1.2812925919834208e-08,4,0.10650987841156431,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,5,25,7,scale_r5_c5_seed7,0.2913054215888917,0.03898852188646306,311893.8766961527,440096.32103496284,0.5656916646928943,0.7318083453704369,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7940734347774383,81,788,0.05318450426789232,0.5173998686802364,0.4317180130623463,0.3082471234075377,0.3265039602028149,42.55267260137255,1.2812925919834208e-08,4,0.10650987841156431,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,5,25,99,scale_r5_c5_seed99,0.2913054215888916,0.03898852188646306,311893.8766961528,440096.32103496284,0.5656916646928943,0.7318083453704369,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7940734347774383,81,788,0.05318450426789232,0.5173998686802364,0.43171801306234636,0.3082471234075377,0.3265039602028149,42.55267260137256,1.281292591983416e-08,4,0.10650987841156433,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,6,30,42,scale_r5_c6_seed42,0.3190654782693638,0.0381400218591207,299676.77787935495,440096.32103496284,0.5690730871882008,0.785189566891592,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7554762239286927,48,775,0.03151674326986211,0.5088640840446487,0.42398420464396513,0.30032115963318357,0.3546757258115513,42.55267260137255,1.2812925919834208e-08,4,0.10650987841156431,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,6,30,7,scale_r5_c6_seed7,0.3190239957093045,0.03813965332122422,299695.03420142416,440096.32103496284,0.5690730871882008,0.785189566891592,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7546551029394435,48,776,0.03151674326986211,0.5095206828627709,0.42308674841891547,0.3002182703933898,0.3547981914615836,42.55267260137255,1.2812925919834208e-08,4,0.10650987841156431,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,6,30,99,scale_r5_c6_seed99,0.31900949929603917,0.038140187457253505,299701.41401957045,440096.32103496284,0.5690773449410736,0.7851938246444649,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7559332997960078,48,774,0.03151674326986211,0.5082074852265266,0.42502054204029605,0.3005208878310711,0.3548658279902683,42.55267260137256,1.281292591983416e-08,4,0.10650987841156433,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,7,35,42,scale_r5_c7_seed42,0.3275157825998204,0.03803611081588272,295957.8300318952,440096.32103496284,0.5856992739184971,0.7962799154749619,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7576398943082013,47,738,0.030860144451739988,0.48456992777413,0.45275012204202075,0.2865644785114899,0.3481591088933547,42.55267260137255,1.2812925919834208e-08,4,0.10650987841156431,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,7,35,7,scale_r5_c7_seed7,0.3275157825998205,0.03803611081588272,295957.83003189514,440096.32103496284,0.5856992739184971,0.7962799154749619,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7576398943082013,47,738,0.030860144451739988,0.48456992777413,0.45275012204202075,0.2865644785114899,0.3481591088933547,42.55267260137255,1.2812925919834208e-08,4,0.10650987841156431,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,7,35,99,scale_r5_c7_seed99,0.3300523238242997,0.03803699211064331,294841.50757084833,440096.32103496284,0.5791657249837749,0.7907230688885724,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7593554942372946,47,736,0.030860144451739988,0.4832567301378857,0.4526290225587978,0.28672996798907413,0.3521627864114073,42.55267260137256,1.281292591983416e-08,4,0.10650987841156433,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,8,40,42,scale_r5_c8_seed42,0.33998199647342875,0.03790344383961835,290471.49516888516,440096.32103496284,0.7385483352334181,0.7825746965452848,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7349187299676239,27,726,0.01772816808929744,0.4766907419566645,0.4554736528320087,0.2878497719468002,0.3535025192837921,42.55267260137255,1.2812925919834208e-08,4,0.10650987841156431,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,8,40,7,scale_r5_c8_seed7,0.3460644516189322,0.037891703686111784,287794.6290364889,440096.32103496284,0.7422900406325821,0.7825746965452848,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7382944506077467,27,722,0.01772816808929744,0.47406434668417596,0.45969231171173125,0.2882501458580722,0.35523788414425295,42.55267260137255,1.2812925919834208e-08,4,0.10650987841156431,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,5,8,40,99,scale_r5_c8_seed99,0.3440715397563797,0.037888395701718446,288671.70221534517,440096.32103496284,0.7206253023397917,0.7825746965452848,0.7694283523193779,31,1428,0.008264462809917356,0.38069848040522525,0.7382699621019524,31,724,0.020354563361785948,0.47537754432042023,0.4568585577867809,0.2851197532860789,0.35532267854298927,42.55267260137256,1.281292591983416e-08,4,0.10650987841156433,0.005914200285865281,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,3,18,42,scale_r6_c3_seed42,0.13701180695564918,0.038719589676178376,379797.9288554291,440096.32103496284,0.5035314933666786,0.5035314933666786,0.781340023341287,31,1428,0.008264462809917356,0.38069848040522525,0.5997276250367078,93,1186,0.06106369008535785,0.7787261982928431,0.23903725275961513,0.20756848962048768,0.02597103518872137,44.7713946362548,1.6147236102268294e-08,5,0.10925134175295664,0.005746329529480515,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,3,18,7,scale_r6_c3_seed7,0.13758729432892902,0.03871097119096091,379544.65897964657,440096.32103496284,0.4899390009014583,0.48993900090145837,0.7800051942230215,31,1428,0.008264462809917356,0.38069848040522525,0.6077907771359561,99,1181,0.06500328299409061,0.7754432042022325,0.24175840528257964,0.20987636071499474,0.02557289757263686,43.600655628218824,2.7914012046084642e-08,5,0.10781345851223147,0.005599917108204415,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,3,18,99,scale_r6_c3_seed99,0.13701180695564907,0.038719589676178376,379797.92885542917,440096.32103496284,0.5035314933666786,0.5035314933666786,0.7813400233412872,31,1428,0.008264462809917356,0.38069848040522525,0.5997276250367078,93,1186,0.06106369008535785,0.7787261982928431,0.23903725275961513,0.20756848962048768,0.02597103518872137,44.77139463625479,1.6147236102268324e-08,5,0.10925134175295663,0.005746329529480515,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,4,24,42,scale_r6_c4_seed42,0.3014009404397061,0.03854125803212566,307450.87599097023,440096.32103496284,0.5180567691034668,0.6890660295784349,0.77650829920872,31,1533,0.008264462809917356,0.4086910157291389,0.622814684375275,88,1105,0.05778069599474721,0.7255416940249507,0.19742399548076114,0.23466094126573572,0.28732326816672477,48.40736369663728,2.932833714225913e-09,5,0.1136010076336789,0.006238985597569424,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,4,24,7,scale_r6_c4_seed7,0.3022171400932082,0.03854643265956598,307091.6695262339,440096.32103496284,0.5169221069759552,0.6919213086753784,0.7767296046344726,31,1536,0.008264462809917356,0.40949080245267927,0.6239360554547781,88,1104,0.05778069599474721,0.7248850952068286,0.1968977987134142,0.23513668467323343,0.2935344867946466,49.646465803303144,1.6369214624780136e-09,5,0.11504576512586023,0.006398489516197589,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,4,24,99,scale_r6_c4_seed99,0.3022904341943363,0.03854316212191207,307059.4130619739,440096.32103496284,0.5166702532448633,0.6920331770295562,0.776684447865774,31,1533,0.008264462809917356,0.4086910157291389,0.6239360554547781,88,1104,0.05778069599474721,0.7248850952068286,0.1968977987134142,0.23513668467323343,0.2935344867946466,48.27138163803555,3.1264910297495e-09,5,0.11344133603034971,0.006220338587493278,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,5,30,42,scale_r6_c5_seed42,0.29117899962549076,0.03843418451255852,311949.5145371435,440096.32103496284,0.5656759988204509,0.7317926794979935,0.781340023341287,31,1428,0.008264462809917356,0.38069848040522525,0.7924228397425971,81,791,0.05318450426789232,0.5193696651346028,0.4286613232072698,0.3054270302980756,0.32593187534617335,44.7713946362548,1.6147236102268294e-08,5,0.10925134175295664,0.005746329529480515,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,5,30,7,scale_r6_c5_seed7,0.2913697809417086,0.03842667479452927,311865.55238175386,440096.32103496284,0.5656916646928943,0.7318083453704369,0.7800051942230215,31,1428,0.008264462809917356,0.38069848040522525,0.7940734347774383,81,788,0.05318450426789232,0.5173998686802364,0.4317180130623463,0.3082471234075377,0.3265039602028149,43.600655628218824,2.7914012046084642e-08,5,0.10781345851223147,0.005599917108204415,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,5,30,99,scale_r6_c5_seed99,0.29135270415029657,0.038432279230991934,311873.06781482935,440096.32103496284,0.5656916646928943,0.7318083453704369,0.7813400233412872,31,1428,0.008264462809917356,0.38069848040522525,0.7940734347774383,81,788,0.05318450426789232,0.5173998686802364,0.43171801306234636,0.3082471234075377,0.3265039602028149,44.77139463625479,1.6147236102268324e-08,5,0.10925134175295663,0.005746329529480515,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,6,36,42,scale_r6_c6_seed42,0.3191143981258536,0.03758390533636014,299655.2484304882,440096.32103496284,0.5690730871882008,0.785189566891592,0.781340023341287,31,1428,0.008264462809917356,0.38069848040522525,0.7554762239286927,48,775,0.03151674326986211,0.5088640840446487,0.42398420464396513,0.30032115963318357,0.3546757258115513,44.7713946362548,1.6147236102268294e-08,5,0.10925134175295664,0.005746329529480515,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,6,36,7,scale_r6_c6_seed7,0.3190896806474153,0.037577908348735964,299666.1265018142,440096.32103496284,0.5690730871882008,0.785189566891592,0.7800051942230215,31,1428,0.008264462809917356,0.38069848040522525,0.7546551029394435,48,776,0.03151674326986211,0.5095206828627709,0.42308674841891547,0.3002182703933898,0.3547981914615836,43.600655628218824,2.7914012046084642e-08,5,0.10781345851223147,0.005599917108204415,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,6,36,99,scale_r6_c6_seed99,0.3190583350049898,0.037584064451997946,299679.9216037261,440096.32103496284,0.5690773449410736,0.7851938246444649,0.7813400233412872,31,1428,0.008264462809917356,0.38069848040522525,0.7559332997960078,48,774,0.03151674326986211,0.5082074852265266,0.42502054204029605,0.3005208878310711,0.3548658279902683,44.77139463625479,1.6147236102268324e-08,5,0.10925134175295663,0.005746329529480515,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,7,42,42,scale_r6_c7_seed42,0.3275669565132524,0.03748016793947002,295935.3085808608,440096.32103496284,0.5856992739184971,0.7962799154749619,0.781340023341287,31,1428,0.008264462809917356,0.38069848040522525,0.7576398943082013,47,738,0.030860144451739988,0.48456992777413,0.45275012204202075,0.2865644785114899,0.3481591088933547,44.7713946362548,1.6147236102268294e-08,5,0.10925134175295664,0.005746329529480515,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,7,42,7,scale_r6_c7_seed7,0.32758382830281096,0.03747454771022839,295927.8833683468,440096.32103496284,0.5856992739184971,0.7962799154749619,0.7800051942230215,31,1428,0.008264462809917356,0.38069848040522525,0.7576398943082013,47,738,0.030860144451739988,0.48456992777413,0.45275012204202075,0.2865644785114899,0.3481591088933547,43.600655628218824,2.7914012046084642e-08,5,0.10781345851223147,0.005599917108204415,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,7,42,99,scale_r6_c7_seed99,0.3301054574161649,0.03748120020246773,294818.1236725451,440096.32103496284,0.5791657249837749,0.7907230688885724,0.7813400233412872,31,1428,0.008264462809917356,0.38069848040522525,0.7593554942372946,47,736,0.030860144451739988,0.4832567301378857,0.4526290225587978,0.28672996798907413,0.3521627864114073,44.77139463625479,1.6147236102268324e-08,5,0.10925134175295663,0.005746329529480515,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,8,48,42,scale_r6_c8_seed42,0.34008085917545416,0.03735117477632839,290427.98605743615,440096.32103496284,0.7385483352334181,0.7825746965452848,0.781340023341287,31,1428,0.008264462809917356,0.38069848040522525,0.7349187299676239,27,726,0.01772816808929744,0.4766907419566645,0.4554736528320087,0.2878497719468002,0.3535025192837921,44.7713946362548,1.6147236102268294e-08,5,0.10925134175295664,0.005746329529480515,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,8,48,7,scale_r6_c8_seed7,0.346178996058074,0.03733372271521281,287744.2184502276,440096.32103496284,0.7422900406325821,0.7825746965452848,0.7800051942230215,31,1428,0.008264462809917356,0.38069848040522525,0.7382944506077467,27,722,0.01772816808929744,0.47406434668417596,0.45969231171173125,0.2882501458580722,0.35523788414425295,43.600655628218824,2.7914012046084642e-08,5,0.10781345851223147,0.005599917108204415,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
scale,6,8,48,99,scale_r6_c8_seed99,0.34417215525554534,0.03733626166909974,288627.42170432326,440096.32103496284,0.7206253023397917,0.7825746965452848,0.7813400233412872,31,1428,0.008264462809917356,0.38069848040522525,0.7382699621019524,31,724,0.020354563361785948,0.47537754432042023,0.4568585577867809,0.2851197532860789,0.35532267854298927,44.77139463625479,1.6147236102268324e-08,5,0.10925134175295663,0.005746329529480515,14.190082644628099,3,RuntimeWarning: divide by zero encountered in matmul | RuntimeWarning: overflow encountered in matmul | RuntimeWarning: invalid value encountered in matmul,ok,
