method,n_row_clusters,n_column_clusters,n_blocks,seed,model_id,row_cluster,column_cluster,n_rows,n_features,volume,n_binary_features,n_numeric_features,binary_feature_fraction,n_sparse_features,sparse_feature_fraction,block_mean,block_std,block_zero_fraction,block_nonzero_fraction,block_h_score,column_cluster_global_mean,mean_contrast_to_column_cluster,absolute_mean_contrast,standardized_mean_contrast,column_cluster_global_zero_fraction,zero_fraction_contrast_to_column_cluster,binary_n_values,binary_mean,binary_std,binary_zero_fraction,binary_one_fraction,numeric_n_values,numeric_mean,numeric_std,numeric_zero_fraction
scale,2,4,8,7,scale_r2_c4_seed7,1,1,2695,88,237160,88,0,1.0,0,0.0,0.2503162421993591,0.4331951305018916,0.7496837578006409,0.2503162421993591,0.11084594854112335,0.3015317127553864,-0.05121547055602732,0.05121547055602732,-0.11159926227777221,0.6984682872446135,0.051215470556027376,237160,0.2503162421993591,0.4331951305018916,0.7496837578006409,0.2503162421993591,0,,,
scale,2,4,8,7,scale_r2_c4_seed7,1,2,2695,104,280280,62,42,0.5961538461538461,0,0.0,0.5170468717669368,0.41601456654794733,0.3081632653061224,0.6918367346938776,0.1281949550171906,0.5042070008494376,0.012839870917499163,0.012839870917499163,0.030808310681792093,0.3211707647191518,-0.013007499413029366,167090,0.48686935184631036,0.49982755634224896,0.5131306481536896,0.48686935184631036,113190,0.5615946392688135,0.237545114549217,0.005592366816856612
scale,2,4,8,7,scale_r2_c4_seed7,1,3,2695,227,611765,227,0,1.0,0,0.0,0.005709708793409234,0.07534658598041254,0.9942902912065907,0.005709708793409263,0.004586134714532869,0.11010397227406025,-0.10439426348065102,0.10439426348065102,-0.33350742464985017,0.8898960277259398,0.10439426348065095,611765,0.005709708793409234,0.07534658598041254,0.9942902912065907,0.005709708793409234,0,,,
scale,2,4,8,99,scale_r2_c4_seed99,0,0,2695,227,611765,227,0,1.0,0,0.0,0.005709708793409234,0.07534658598041254,0.9942902912065907,0.005709708793409263,0.004586134714532869,0.11010397227406025,-0.10439426348065102,0.10439426348065102,-0.33350742464985017,0.8898960277259398,0.10439426348065095,611765,0.005709708793409234,0.07534658598041254,0.9942902912065907,0.005709708793409234,0,,,
scale,2,4,8,99,scale_r2_c4_seed99,0,1,2695,104,280280,62,42,0.5961538461538461,0,0.0,0.5170468717669368,0.41601456654794733,0.3081632653061224,0.6918367346938776,0.1281949550171906,0.5042070008494376,0.012839870917499163,0.012839870917499163,0.030808310681792093,0.3211707647191518,-0.013007499413029366,167090,0.48686935184631036,0.49982755634224896,0.5131306481536896,0.48686935184631036,113190,0.5615946392688135,0.237545114549217,0.005592366816856612
scale,2,4,8,99,scale_r2_c4_seed99,0,2,2695,88,237160,88,0,1.0,0,0.0,0.2503162421993591,0.4331951305018916,0.7496837578006409,0.2503162421993591,0.11084594854112335,0.3015317127553864,-0.05121547055602732,0.05121547055602732,-0.11159926227777221,0.6984682872446135,0.051215470556027376,237160,0.2503162421993591,0.4331951305018916,0.7496837578006409,0.2503162421993591,0,,,
scale,2,4,8,99,scale_r2_c4_seed99,0,3,2695,1104,2975280,451,653,0.40851449275362317,626,0.5670289855072463,0.03317142860448496,0.14624738983377938,0.8806895485466915,0.11931045145330854,0.015603833723183351,0.04669146091700113,-0.013520032312516174,0.013520032312516174,-0.07618509923962558,0.8546510785529656,0.026038469993725832,1215445,0.041981331940153604,0.20054650260895657,0.9580186680598464,0.041981331940153604,1759835,0.027086793988272774,0.09106128051902194,0.8272815349166257
scale,2,4,8,99,scale_r2_c4_seed99,1,0,1056,227,239712,227,0,1.0,0,0.0,0.37652683219863836,0.4845145785557921,0.6234731678013616,0.37652683219863836,0.20540234035832317,0.11010397227406025,0.2664228599245781,0.2664228599245781,0.8511387399918051,0.8898960277259398,-0.26642285992457815,239712,0.37652683219863836,0.4845145785557921,0.6234731678013616,0.37652683219863836,0,,,
scale,2,4,8,99,scale_r2_c4_seed99,1,1,1056,104,109824,62,42,0.5961538461538461,0,0.0,0.47143858027873686,0.4168906594525767,0.35436698717948717,0.6456330128205128,0.11527171411151814,0.5042070008494376,-0.03276842057070073,0.03276842057070073,-0.07862537621915629,0.3211707647191518,0.03319622246033538,65472,0.40669293743890517,0.4912166447467145,0.5933070625610948,0.40669293743890517,44352,0.5670154816137265,0.2425650050076122,0.001645923520923521
scale,2,4,8,99,scale_r2_c4_seed99,1,2,1056,88,92928,88,0,1.0,0,0.0,0.43223786157024796,0.4953870129458655,0.5677621384297521,0.4322378615702479,0.19874536995009526,0.3015317127553864,0.13070614881486153,0.13070614881486153,0.2848106172713981,0.6984682872446135,-0.13070614881486142,92928,0.43223786157024796,0.4953870129458655,0.5677621384297521,0.43223786157024796,0,,,
scale,2,4,8,99,scale_r2_c4_seed99,1,3,1056,1104,1165824,451,653,0.40851449275362317,626,0.5670289855072463,0.08119571004790177,0.23584813986502515,0.7881987332564778,0.21180126674352218,0.04108274105897757,0.04669146091700113,0.03450424913090064,0.03450424913090064,0.19443072201779438,0.8546510785529656,-0.0664523452964878,476256,0.12659368070953436,0.3325172487465076,0.8734063192904656,0.12659368070953436,689568,0.04984121576245563,0.12357467780448546,0.729349389762866
scale,2,5,10,42,scale_r2_c5_seed42,0,0,2695,791,2131745,130,661,0.16434892541087232,301,0.3805309734513274,0.05906842286315994,0.19618738772698846,0.8149206401328489,0.18507935986715107,0.025812216055098917,0.0698971943520376,-0.010828771488877661,0.010828771488877661,-0.051238475232518614,0.7868054401674934,0.028115199965355497,350350,0.19712858570001426,0.39783024822143215,0.8028714142999858,0.19712858570001426,1781395,0.03191589461990576,0.1022072720964547,0.8172903819759234
scale,2,5,10,42,scale_r2_c5_seed42,0,1,2695,81,218295,47,34,0.5802469135802469,0,0.0,0.5449065265844936,0.4133608167960173,0.2871801919420967,0.7128198080579033,0.12557335682098222,0.524418252255833,0.020488274328660516,0.020488274328660516,0.04929940014935412,0.3060714673617899,-0.01889127541969321,126665,0.5097698653929656,0.4999045406177096,0.4902301346070343,0.5097698653929656,91630,0.593477793525723,0.23988289498160087,0.006493506493506494
scale,2,5,10,42,scale_r2_c5_seed42,0,2,2695,230,619850,230,0,1.0,0,0.0,0.00440590465435186,0.06623060213019824,0.9955940953456481,0.0044059046543518665,0.0035266779103565902,0.10792832056379169,-0.10352241590943984,0.10352241590943984,-0.3336313194073074,0.8920716794362084,0.10352241590943978,619850,0.00440590465435186,0.06623060213019824,0.9955940953456481,0.00440590465435186,0,,,
scale,2,5,10,42,scale_r2_c5_seed42,0,3,2695,337,908215,337,0,1.0,325,0.9643916913946587,0.0035542244953012227,0.0595112761040983,0.9964457755046988,0.0035542244953011837,0.0029831349736137523,0.023506293475053536,-0.019952068979752314,0.019952068979752314,-0.13169252852780833,0.9764937065249465,0.019952068979752324,908215,0.0035542244953012227,0.0595112761040983,0.9964457755046988,0.0035542244953012227,0,,,
scale,2,5,10,42,scale_r2_c5_seed42,0,4,2695,84,226380,84,0,1.0,0,0.0,0.2457902641576111,0.43055477027080175,0.7542097358423889,0.24579026415761107,0.10724220180991441,0.2976380901600843,-0.0518478260024732,0.0518478260024732,-0.11339811120401191,0.7023619098399158,0.051847826002473174,226380,0.2457902641576111,0.43055477027080175,0.7542097358423889,0.2457902641576111,0,,,
scale,2,5,10,42,scale_r2_c5_seed42,1,0,1056,791,835296,130,661,0.16434892541087232,301,0.3805309734513274,0.09753312158927739,0.2436429987201425,0.715053106922576,0.28494689307742405,0.03665632261682453,0.0698971943520376,0.027635927237239788,0.027635927237239788,0.13076485866632317,0.7868054401674934,-0.07175233324491748,137280,0.31276223776223777,0.46361839954017703,0.6872377622377622,0.31276223776223777,698016,0.05520364337069206,0.1336464881562619,0.7205235983129327
scale,2,5,10,42,scale_r2_c5_seed42,1,1,1056,81,85536,47,34,0.5802469135802469,0,0.0,0.4721304688128976,0.4166796200106815,0.3542835765057987,0.6457164234942012,0.11475294349694524,0.524418252255833,-0.05228778344293544,0.05228778344293544,-0.1258161774644969,0.3060714673617899,0.04821210914400881,49632,0.3908768536428111,0.48794686076365695,0.6091231463571889,0.3908768536428111,35904,0.5844516427244876,0.25051694893737025,0.002005347593582888
scale,2,5,10,42,scale_r2_c5_seed42,1,2,1056,230,242880,230,0,1.0,0,0.0,0.3721261528326746,0.4833717815622127,0.6278738471673254,0.3721261528326746,0.20405690074399263,0.10792832056379169,0.2641978322688829,0.2641978322688829,0.851454929737399,0.8920716794362084,-0.26419783226888294,242880,0.3721261528326746,0.4833717815622127,0.6278738471673254,0.3721261528326746,0,,,
scale,2,5,10,42,scale_r2_c5_seed42,1,3,1056,337,355872,337,0,1.0,325,0.9643916913946587,0.07442563618379643,0.2624623036979475,0.9255743638162036,0.07442563618379638,0.04401745101023665,0.023506293475053536,0.05091934270874289,0.05091934270874289,0.33609030718034416,0.9764937065249465,-0.050919342708742876,355872,0.07442563618379643,0.2624623036979475,0.9255743638162036,0.07442563618379643,0,,,
scale,2,5,10,42,scale_r2_c5_seed42,1,4,1056,84,88704,84,0,1.0,0,0.0,0.42995806277056275,0.49506982035784364,0.5700419372294372,0.4299580627705628,0.19836709485701848,0.2976380901600843,0.13231997261047845,0.13231997261047845,0.2894014296352387,0.7023619098399158,-0.13231997261047856,88704,0.42995806277056275,0.49506982035784364,0.5700419372294372,0.42995806277056275,0,,,
scale,2,5,10,7,scale_r2_c5_seed7,0,0,1056,788,832128,127,661,0.16116751269035534,301,0.3819796954314721,0.09698991781437112,0.2425185904866616,0.714882806491309,0.285117193508691,0.036133257841681005,0.0698138166294281,0.027176101184943027,0.027176101184943027,0.12880439900938054,0.7863432695443652,-0.0714604630530562,134112,0.3144759603913147,0.4643068282152169,0.6855240396086852,0.3144759603913147,698016,0.05520364337069206,0.1336464881562619,0.7205235983129327
scale,2,5,10,7,scale_r2_c5_seed7,0,1,1056,336,354816,336,0,1.0,325,0.9672619047619048,0.07362407557720058,0.2611581342263787,0.9263759244227994,0.07362407557720063,0.0435030391525173,0.023134307041931677,0.0504897685352689,0.0504897685352689,0.3358595511467101,0.9768656929580684,-0.050489768535268986,354816,0.07362407557720058,0.2611581342263787,0.9263759244227994,0.07362407557720058,0,,,
scale,2,5,10,7,scale_r2_c5_seed7,0,2,1056,234,247104,234,0,1.0,0,0.0,0.37031371406371405,0.48288866961241894,0.629686285936286,0.37031371406371405,0.20371484519879535,0.10789487475704485,0.2624188393066692,0.2624188393066692,0.8458368180105271,0.8921051252429552,-0.2624188393066692,247104,0.37031371406371405,0.48288866961241894,0.629686285936286,0.37031371406371405,0,,,
scale,2,5,10,7,scale_r2_c5_seed7,0,3,1056,84,88704,84,0,1.0,0,0.0,0.42995806277056275,0.49506982035784364,0.5700419372294372,0.4299580627705628,0.19836709485701848,0.2976380901600843,0.13231997261047845,0.13231997261047845,0.2894014296352387,0.7023619098399158,-0.13231997261047856,88704,0.42995806277056275,0.49506982035784364,0.5700419372294372,0.42995806277056275,0,,,
scale,2,5,10,7,scale_r2_c5_seed7,0,4,1056,81,85536,47,34,0.5802469135802469,0,0.0,0.4721304688128976,0.4166796200106815,0.3542835765057987,0.6457164234942012,0.11475294349694524,0.524418252255833,-0.05228778344293544,0.05228778344293544,-0.1258161774644969,0.3060714673617899,0.04821210914400881,49632,0.3908768536428111,0.48794686076365695,0.6091231463571889,0.3908768536428111,35904,0.5844516427244876,0.25051694893737025,0.002005347593582888
scale,2,5,10,7,scale_r2_c5_seed7,1,0,2695,788,2123660,127,661,0.16116751269035534,301,0.3819796954314721,0.05916522187940959,0.19623909479528173,0.8143441040467871,0.18565589595321286,0.02579834206629578,0.0698138166294281,-0.010648594750018503,0.010648594750018503,-0.05047029512204304,0.7863432695443652,0.028000834502421967,342265,0.2009904606080084,0.4007409329636655,0.7990095393919916,0.2009904606080084,1781395,0.03191589461990576,0.1022072720964547,0.8172903819759234
scale,2,5,10,7,scale_r2_c5_seed7,1,1,2695,336,905520,336,0,1.0,325,0.9672619047619048,0.003350561003622228,0.0577869772923211,0.9966494389963778,0.003350561003622188,0.0027952375868270664,0.023134307041931677,-0.019783746038309447,0.019783746038309447,-0.13160210983707826,0.9768656929580684,0.019783746038309458,905520,0.003350561003622228,0.0577869772923211,0.9966494389963778,0.003350561003622228,0,,,
